LIMIT_BAL,AGE,default,PAY_1_ontime,PAY_1_sensemov,PAY_1_revolving,PAY_1_mesos_retard,PAY_2_ontime,PAY_2_sensemov,PAY_2_revolving,PAY_2_mesos_retard,PAY_3_ontime,PAY_3_sensemov,PAY_3_revolving,PAY_3_mesos_retard,PAY_4_ontime,PAY_4_sensemov,PAY_4_revolving,PAY_4_mesos_retard,PAY_5_ontime,PAY_5_sensemov,PAY_5_revolving,PAY_5_mesos_retard,PAY_6_ontime,PAY_6_sensemov,PAY_6_revolving,PAY_6_mesos_retard,BILL_AMT_AGRUPAT,PAY_AMT_AGRUPAT,SEX_male,EDUCATION_postgrau,EDUCATION_secundaria,EDUCATION_universitari,MARRIAGE_casat,MARRIAGE_solter,MARRIAGE_nan
260000,40,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,543.3333333333334,500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
200000,46,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,11062.666666666666,11325.666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
290000,38,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12619.666666666666,4609.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,36,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,2,0,0,1,0,0,0,1,0,18311.333333333332,833.6666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10000,37,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5132.333333333333,4588.666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
180000,39,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2253.0,2136.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150000,39,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,20398.166666666668,1255.3333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
250000,44,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,200.5,74.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
130000,37,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,85917.5,3066.6666666666665,0.0,0.0,0.0,1.0,0.0,1.0,0.0
540000,37,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,6062.0,4597.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
320000,42,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,140544.16666666666,5500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
440000,39,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,43101.833333333336,17062.166666666668,0.0,0.0,0.0,1.0,1.0,0.0,0.0
80000,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,81105.33333333333,3439.8333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
120000,36,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,183.33333333333334,183.33333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0
230000,35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,27678.666666666668,2474.1666666666665,0.0,0.0,0.0,1.0,1.0,0.0,0.0
60000,37,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,46801.333333333336,1933.3333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
290000,49,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,937.5,320.6666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130000,49,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,650.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
180000,46,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4318.0,4000.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
140000,42,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,136743.5,5678.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0
500000,44,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,192421.0,38335.333333333336,0.0,1.0,0.0,0.0,0.0,1.0,0.0
300000,42,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,145018.66666666666,5669.333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
210000,42,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
150000,49,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6409.666666666667,8974.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
360000,37,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,6453.833333333333,5260.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
250000,36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,61240.0,9229.833333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0
30000,44,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,2,26407.166666666668,2216.6666666666665,0.0,0.0,1.0,0.0,0.0,1.0,0.0
200000,42,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,2088.8333333333335,1608.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
130000,35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,92906.5,4304.666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
290000,49,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21108.666666666668,13052.833333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0
100000,35,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,52775.5,6426.833333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40000,43,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,738.3333333333334,473.3333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0
130000,39,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,98091.33333333333,4183.333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0
160000,34,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,761.0,646.8333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0
150000,35,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5186.333333333333,5262.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
130000,45,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,108355.5,4433.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
180000,39,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,48.166666666666664,0.0,0.0,0.0,1.0,1.0,0.0,0.0
150000,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,67469.83333333333,3787.1666666666665,0.0,0.0,0.0,1.0,0.0,1.0,0.0
100000,31,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2659.5,2328.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,9621.666666666666,833.3333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0
160000,25,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5408.666666666667,5748.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50000,28,1,1,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1796.8333333333333,806.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
130000,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,73135.66666666667,3920.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
140000,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,100008.83333333333,3386.6666666666665,0.0,0.0,1.0,0.0,0.0,1.0,0.0
340000,32,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,49110.833333333336,12790.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
340000,33,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19867.666666666668,18367.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
90000,35,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,64098.0,5572.666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0
300000,42,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,275868.5,11516.333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,37992.666666666664,1510.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
50000,37,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,42804.0,1118.3333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
100000,42,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,619.6666666666666,619.6666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,40,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,15049.166666666666,1833.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160000,30,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,68247.16666666667,3000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
390000,32,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5801.666666666667,4892.333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
30000,39,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,721.3333333333334,291.8333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20000,46,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1633.1666666666667,166.66666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
210000,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,104111.33333333333,3139.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
300000,31,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
220000,31,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,122.0,83.33333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
270000,33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,49588.0,4339.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
90000,40,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,6407.833333333333,800.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
360000,27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,169479.83333333334,12349.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
300000,29,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
310000,31,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,278518.1666666667,9265.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
130000,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,100759.66666666667,4150.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
80000,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1720.1666666666667,1233.3333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
280000,34,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8854.166666666666,9269.666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
80000,44,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,37225.5,1983.3333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
130000,39,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,2981.5,621.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
270000,42,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4443.5,1515.1666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20000,41,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3721.6666666666665,2088.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
260000,36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,75862.33333333333,73229.83333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
170000,47,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,38132.5,2770.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
160000,35,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12011.5,10947.166666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
240000,35,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8657.5,9971.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
170000,36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,798.1666666666666,323.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
500000,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,196159.0,7740.833333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
260000,38,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1269.6666666666667,1231.8333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150000,36,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,49401.166666666664,3750.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
500000,36,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12288.833333333334,10975.666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0
320000,34,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1884.1666666666667,2284.8333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
90000,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21205.5,4668.666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
300000,43,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4171.333333333333,3710.8333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000,36,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,77624.16666666667,2833.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0
160000,44,1,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,250.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
120000,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
120000,30,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,416.0,416.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
90000,30,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,66623.66666666667,1720.3333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
170000,31,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5933.166666666667,10370.833333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0
170000,33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,145876.83333333334,5966.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
500000,33,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14138.166666666666,13859.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0
240000,33,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,223939.5,7980.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
230000,30,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3443.8333333333335,2085.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
210000,32,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
400000,33,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,10737.333333333334,5279.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150000,41,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,93461.5,3436.8333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50000,27,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3965.5,2129.1666666666665,0.0,1.0,0.0,0.0,0.0,1.0,0.0
150000,28,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2696.6666666666665,710.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
230000,28,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
470000,28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,166631.83333333334,5733.333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30000,28,1,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,4,1100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
100000,29,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1828.1666666666667,3325.6666666666665,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30000,34,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2829.8333333333335,1728.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
110000,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,85808.83333333333,3237.6666666666665,0.0,0.0,0.0,1.0,0.0,1.0,0.0
300000,39,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,39891.333333333336,1759.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
240000,37,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7804.666666666667,5913.333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0
350000,28,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,291937.0,9356.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
220000,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3367.0,3333.3333333333335,0.0,1.0,0.0,0.0,0.0,1.0,0.0
400000,35,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,19802.666666666668,41858.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
500000,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,34679.5,33516.666666666664,0.0,0.0,0.0,1.0,1.0,0.0,0.0
280000,48,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,143525.66666666666,5116.333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30000,37,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3718.8333333333335,4327.666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20000,49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,20842.5,1241.8333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0
270000,29,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6557.0,7596.666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270000,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,127887.0,5137.166666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
400000,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,36646.166666666664,5103.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
320000,39,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,100307.16666666667,8333.333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0
430000,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,70282.0,14729.166666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0
140000,31,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,38.0,12.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70000,31,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5869.0,3142.8333333333335,0.0,0.0,0.0,1.0,1.0,0.0,0.0
110000,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2348.1666666666665,836.1666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000,31,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21117.5,887.6666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0
550000,32,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,477429.3333333333,64657.166666666664,0.0,0.0,0.0,1.0,1.0,0.0,0.0
310000,47,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,6634.0,3500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
130000,32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,127874.33333333333,5916.666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0
130000,32,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,119844.83333333333,5854.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
220000,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,153327.83333333334,5919.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
300000,35,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
110000,35,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1731.6666666666667,1275.8333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
50000,44,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,27326.166666666668,1633.3333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
300000,40,1,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,6119.833333333333,833.3333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200000,36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1152.6666666666667,1273.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
360000,38,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6191.333333333333,2845.1666666666665,0.0,0.0,1.0,0.0,0.0,1.0,0.0
500000,34,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,75098.66666666667,2834.3333333333335,0.0,1.0,0.0,0.0,0.0,1.0,0.0
290000,42,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,20315.5,5861.333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
430000,37,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1245.3333333333333,1245.6666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0
180000,34,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2903.5,2321.8333333333335,0.0,0.0,1.0,0.0,0.0,1.0,0.0
90000,35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,34477.5,1458.6666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0
280000,43,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12105.833333333334,11927.166666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0
230000,37,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,22481.166666666668,1142.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
